image_name,point_0_x,point_0_y,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y,point_5_x,point_5_y,point_6_x,point_6_y,point_7_x,point_7_y,point_8_x,point_8_y,point_9_x,point_9_y,point_10_x,point_10_y,point_11_x,point_11_y,point_12_x,point_12_y,point_13_x,point_13_y,point_14_x,point_14_y,point_15_x,point_15_y,point_16_x,point_16_y,point_17_x,point_17_y,point_18_x,point_18_y,point_19_x,point_19_y,point_20_x,point_20_y,class_name
palm_515_keypoints,-0.0,0.0,-3.301,2.239,-6.427,6.046,-6.639,9.995,-7.242,12.96,-3.059,10.249,-2.533,14.956,-1.956,18.443,-1.297,20.986,-0.003,10.0,-0.03,15.611,0.804,18.882,1.176,22.205,2.203,9.66,2.504,14.86,2.7,17.455,2.969,19.855,4.438,8.756,4.79,12.735,4.924,14.776,4.607,16.961,palm
palm_516_keypoints,-0.0,0.0,-3.15,1.919,-6.405,5.753,-6.773,9.882,-7.439,12.898,-3.03,10.193,-2.572,15.006,-2.05,18.48,-1.241,20.975,-0.0,10.0,-0.046,15.528,0.75,18.881,1.105,21.609,2.341,9.586,2.449,14.719,2.7,17.362,3.02,19.713,4.535,8.616,4.818,12.589,5.024,14.759,4.664,16.984,palm
palm_517_keypoints,-0.0,0.0,-3.328,2.347,-6.137,5.926,-6.372,10.121,-7.035,13.072,-3.101,10.374,-1.98,15.055,-1.379,18.5,-0.49,21.264,0.003,10.0,0.514,15.772,1.367,19.003,1.88,21.719,2.606,9.316,3.062,14.632,3.301,17.381,3.404,19.776,4.799,8.31,5.203,12.428,5.457,14.528,5.06,16.612,palm
palm_518_keypoints,-0.0,0.0,-3.273,2.461,-6.276,5.959,-6.624,10.217,-7.265,13.15,-3.065,10.234,-2.317,14.984,-1.754,18.594,-1.057,21.426,-0.006,10.0,0.343,15.839,0.982,19.155,1.435,22.581,2.362,9.531,2.675,14.892,2.887,17.664,3.069,20.053,4.605,8.687,5.008,12.694,5.087,14.995,4.96,17.12,palm
palm_519_keypoints,-0.0,0.0,-3.224,2.374,-6.145,6.054,-6.345,10.358,-7.133,13.379,-2.926,10.252,-2.115,15.231,-1.64,18.523,-0.726,21.398,0.005,10.0,0.416,15.87,1.261,19.036,1.608,21.958,2.542,9.591,2.912,14.988,2.967,17.841,3.266,20.196,4.942,8.717,5.121,12.988,5.103,14.99,4.999,17.094,palm
palm_51_keypoints,-0.0,0.0,-2.662,3.502,-4.754,7.054,-5.078,10.287,-5.544,12.869,-2.054,10.343,-1.332,13.684,-0.572,16.269,0.073,18.579,-0.005,10.0,1.229,13.87,1.829,16.843,2.388,19.254,1.916,9.195,3.041,12.885,3.354,15.785,3.905,18.103,3.902,8.009,4.711,11.25,5.054,13.3,5.194,15.176,palm
palm_520_keypoints,-0.0,0.0,-3.599,2.415,-6.433,5.936,-6.86,10.435,-7.496,13.495,-3.089,10.24,-2.587,15.444,-2.029,18.896,-1.425,21.664,0.0,10.0,0.279,16.095,0.742,19.554,0.974,22.546,2.405,9.716,2.736,15.225,2.759,18.039,2.85,20.459,4.654,8.668,4.864,12.632,5.052,15.045,4.548,17.317,palm
palm_521_keypoints,-0.0,0.0,-3.392,2.27,-6.196,5.905,-6.68,10.192,-7.479,12.996,-3.003,10.161,-2.479,15.212,-2.013,18.474,-1.306,21.244,0.002,10.0,0.012,15.66,0.767,18.992,1.139,22.263,2.327,9.614,2.594,14.969,2.801,17.403,2.736,19.957,4.589,8.477,4.846,12.607,4.936,14.77,4.549,16.878,palm
palm_522_keypoints,-0.0,0.0,-3.255,2.103,-6.118,5.592,-6.369,9.859,-7.013,12.74,-2.911,9.841,-2.34,14.471,-1.663,17.835,-0.732,20.296,-0.003,10.0,0.259,15.155,1.096,18.303,1.556,20.833,2.312,9.378,2.626,14.237,2.831,16.996,3.062,19.27,4.464,8.3,4.844,12.283,4.927,14.194,4.835,16.227,palm
palm_523_keypoints,-0.0,0.0,-3.23,2.131,-6.201,5.953,-6.425,10.121,-6.787,12.774,-2.77,10.137,-2.142,14.849,-1.665,17.948,-1.088,20.456,-0.002,10.0,0.337,15.333,0.892,18.325,1.39,20.941,2.288,9.264,2.678,14.3,2.909,17.053,3.269,19.402,4.536,8.245,4.752,12.154,4.896,14.344,4.622,16.309,palm
palm_524_keypoints,-0.0,0.0,-3.294,2.112,-6.368,5.541,-6.639,10.168,-6.892,13.024,-3.091,10.203,-2.433,14.781,-1.774,18.108,-0.795,20.861,-0.0,10.0,0.287,15.473,1.03,18.683,1.587,21.402,2.415,9.493,2.618,14.459,2.973,17.214,3.378,19.645,4.729,8.379,4.881,12.416,5.017,14.476,4.864,16.689,palm
palm_525_keypoints,-0.0,0.0,-3.339,2.441,-5.865,6.133,-5.891,10.367,-5.88,13.456,-2.532,10.188,-1.541,14.799,-0.749,17.704,-0.096,20.023,0.001,10.0,1.085,15.001,1.756,17.831,2.381,20.466,2.274,9.151,3.092,13.906,3.401,16.513,3.716,18.706,4.455,7.913,4.967,11.811,5.212,13.712,5.284,15.757,palm
palm_526_keypoints,-0.0,0.0,-3.407,2.363,-6.319,6.109,-6.499,10.462,-6.521,13.875,-2.757,10.42,-1.892,15.48,-1.168,18.636,-0.529,21.353,0.002,10.0,0.885,15.738,1.631,19.004,2.203,21.961,2.5,9.403,2.971,14.767,3.39,17.527,3.768,20.068,4.783,8.279,5.13,12.418,5.443,14.629,5.451,17.015,palm
palm_527_keypoints,-0.0,0.0,-3.716,2.205,-6.531,6.088,-6.389,10.454,-6.51,13.556,-2.743,10.023,-2.07,14.828,-1.411,17.986,-0.545,20.553,-0.001,10.0,0.633,15.142,1.209,18.428,1.864,21.039,2.084,9.455,2.84,14.132,3.012,17.063,3.474,19.274,4.352,8.212,4.699,11.986,4.846,14.263,5.009,16.097,palm
palm_528_keypoints,-0.0,0.0,-3.681,2.495,-6.565,6.227,-6.644,10.744,-6.465,14.177,-2.794,10.449,-1.894,15.252,-1.149,18.302,-0.359,21.114,0.002,10.0,0.899,15.591,1.672,18.745,2.475,22.002,2.233,9.148,3.089,14.189,3.671,17.06,4.061,19.647,4.558,7.82,5.046,11.954,5.377,14.333,5.487,16.324,palm
palm_529_keypoints,-0.0,0.0,-4.121,1.567,-7.424,5.659,-7.452,10.531,-7.547,14.47,-3.254,10.569,-2.755,16.002,-1.89,20.004,-1.091,23.074,0.001,10.0,0.437,16.392,1.174,20.422,1.973,23.493,2.683,9.285,3.138,15.133,3.246,18.758,3.731,21.626,5.07,7.823,5.531,12.452,5.573,15.146,5.688,17.554,palm
palm_52_keypoints,-0.0,0.0,-2.729,3.48,-4.726,6.412,-5.117,10.12,-5.554,12.792,-2.105,10.385,-1.388,13.936,-0.871,16.199,-0.265,18.441,-0.002,10.0,0.858,14.184,1.437,16.719,2.037,19.343,1.788,9.496,2.524,13.137,2.922,15.713,3.48,18.157,3.613,8.317,4.316,11.395,4.68,13.406,4.502,15.543,palm
palm_530_keypoints,-0.0,0.0,-4.0,2.0,-7.069,5.647,-6.997,10.389,-7.155,13.956,-2.96,10.455,-2.069,15.648,-1.147,19.126,-0.411,22.275,-0.0,10.0,1.123,15.757,1.856,19.516,2.452,22.57,2.705,8.863,3.194,14.499,3.882,18.023,4.314,20.865,5.409,7.725,5.647,12.069,5.916,14.699,6.117,16.977,palm
palm_531_keypoints,-0.0,0.0,-4.072,1.677,-7.199,5.166,-7.609,10.222,-8.052,14.034,-3.289,10.317,-2.476,16.177,-1.849,19.7,-1.239,23.088,-0.001,10.0,0.324,16.343,1.164,20.394,2.046,23.743,2.649,9.077,3.129,15.537,3.583,18.808,4.037,22.078,5.396,7.862,5.805,12.804,5.737,15.314,5.726,18.232,palm
palm_532_keypoints,-0.0,0.0,-2.71,2.42,-5.359,5.899,-5.965,9.388,-4.782,12.309,-2.501,9.892,-1.712,14.205,-1.26,17.206,-0.685,19.853,-0.001,10.0,0.945,14.917,1.55,18.094,2.05,20.869,2.344,9.503,3.01,14.169,3.611,16.917,4.161,19.464,4.533,8.4,5.293,12.183,5.787,14.098,6.031,16.293,palm
palm_533_keypoints,-0.0,0.0,-2.746,2.488,-5.456,6.255,-5.689,9.654,-4.725,12.718,-2.108,10.158,-1.607,14.642,-0.87,17.662,-0.146,20.255,-0.001,10.0,1.277,15.341,1.985,18.262,2.666,21.083,2.221,9.486,3.431,14.202,4.068,17.25,4.437,19.727,4.531,8.519,5.607,11.981,6.22,14.175,6.578,16.225,palm
palm_534_keypoints,-0.0,0.0,-2.946,2.36,-5.876,6.146,-6.162,9.511,-5.227,12.472,-2.563,9.85,-2.211,14.49,-1.716,17.448,-1.038,20.251,-0.0,10.0,0.478,15.159,1.178,18.506,1.647,21.36,2.101,9.602,2.919,14.349,3.389,17.202,3.627,20.002,4.31,8.738,5.059,12.293,5.741,14.656,5.985,16.575,palm
palm_535_keypoints,-0.0,0.0,-2.617,2.556,-5.256,6.277,-5.866,9.693,-4.868,12.389,-2.351,9.858,-1.942,14.387,-1.44,17.207,-0.789,19.78,0.002,10.0,0.732,14.973,1.31,18.091,1.763,20.714,2.204,9.549,2.86,14.225,3.436,16.922,3.739,19.371,4.206,8.726,4.958,12.115,5.533,14.391,5.884,16.198,palm
palm_536_keypoints,-0.0,0.0,-2.692,2.754,-5.597,6.287,-5.768,9.63,-4.924,12.505,-2.35,10.089,-1.956,14.421,-1.477,17.081,-0.755,19.885,-0.002,10.0,0.713,15.177,1.313,17.908,1.77,20.883,1.86,9.624,2.812,14.121,3.366,17.071,3.601,19.588,4.034,8.858,4.88,12.145,5.5,14.15,5.779,16.037,palm
palm_537_keypoints,-0.0,0.0,-2.982,2.83,-5.572,6.383,-5.793,9.533,-4.974,12.311,-2.203,10.258,-1.956,14.421,-1.356,17.153,-0.78,19.788,-0.002,10.0,0.713,15.177,1.41,17.884,1.817,20.665,1.835,9.527,2.908,14.096,3.437,16.949,3.648,19.369,4.106,8.736,4.927,11.926,5.5,14.15,5.851,15.916,palm
palm_538_keypoints,-0.0,0.0,-2.612,2.477,-5.208,6.212,-5.343,9.3,-4.618,12.056,-2.027,9.901,-1.53,14.191,-1.001,17.0,-0.577,19.415,-0.001,10.0,1.046,14.777,1.797,17.632,2.101,20.394,2.289,9.503,3.035,13.939,3.538,16.648,4.06,19.036,4.398,8.317,5.232,11.886,5.823,13.731,5.973,15.902,palm
palm_539_keypoints,-0.0,0.0,-2.851,2.594,-5.379,6.393,-5.873,9.752,-4.944,12.405,-2.467,10.018,-1.709,14.439,-1.255,17.327,-0.681,19.861,0.001,10.0,0.948,15.122,1.456,18.212,2.056,20.846,2.334,9.48,3.073,14.228,3.701,16.963,4.148,19.423,4.359,8.614,5.102,12.177,5.769,14.256,6.08,16.215,palm
palm_53_keypoints,-0.0,0.0,-2.484,2.982,-4.955,6.913,-4.577,11.329,-4.212,14.797,-2.377,10.561,-0.948,14.856,0.355,17.68,1.865,20.185,0.036,9.999,1.792,15.028,3.206,18.271,4.504,20.779,2.549,9.017,3.987,13.944,4.867,16.669,5.849,19.076,4.853,8.142,5.85,11.707,6.302,13.911,6.855,15.799,palm
palm_540_keypoints,-0.0,0.0,-2.643,2.463,-5.512,5.941,-5.636,9.451,-4.654,12.425,-2.234,9.921,-1.501,14.548,-1.021,17.248,-0.29,20.086,0.0,10.0,1.137,14.929,2.051,18.028,2.434,20.757,2.256,9.44,3.404,14.05,4.078,16.693,4.461,19.422,4.466,8.368,5.494,11.854,6.219,13.957,6.47,15.883,palm
palm_541_keypoints,-0.0,0.0,-2.67,2.44,-5.31,5.801,-5.913,9.461,-5.045,12.432,-2.375,9.992,-1.906,14.614,-1.377,17.467,-0.705,20.077,-0.002,10.0,0.713,15.177,1.363,18.101,1.917,21.051,2.246,9.524,2.958,14.289,3.608,17.214,4.038,19.681,4.517,8.732,5.171,12.07,5.743,14.293,5.829,16.229,palm
palm_542_keypoints,-0.0,0.0,-2.879,2.976,-5.528,7.453,-5.402,9.967,-4.874,12.169,-2.293,9.868,-1.561,14.169,-1.202,16.811,-0.571,19.377,-0.001,10.0,0.783,14.483,1.246,17.489,1.786,20.08,2.085,9.407,2.844,13.799,3.32,16.507,3.873,18.801,4.159,8.426,4.997,11.716,5.564,13.712,5.756,15.422,palm
palm_543_keypoints,-0.0,0.0,-2.79,2.705,-5.528,6.451,-5.84,9.792,-4.793,12.686,-2.226,10.352,-1.571,14.608,-0.919,17.601,-0.294,20.074,0.002,10.0,1.08,15.096,1.731,18.088,2.159,21.033,2.302,9.523,3.255,14.125,3.833,17.242,4.136,19.692,4.627,8.725,5.477,12.089,6.027,14.266,6.379,16.072,palm
palm_544_keypoints,-0.0,0.0,-2.907,2.555,-5.348,6.88,-5.291,9.496,-4.669,11.86,-2.151,9.829,-1.634,13.798,-0.96,16.357,-0.339,18.72,-0.001,10.0,0.915,14.285,1.666,17.14,2.216,19.627,2.263,9.405,3.201,13.367,3.874,15.927,3.879,18.348,4.347,8.119,5.201,11.369,5.818,13.311,6.211,15.207,palm
palm_545_keypoints,-0.0,0.0,-2.894,2.498,-5.569,6.172,-5.732,9.589,-4.838,12.372,-2.377,10.332,-1.49,14.689,-1.07,17.38,-0.368,19.88,0.002,10.0,1.065,14.983,1.764,18.269,2.257,20.827,2.397,9.326,3.327,14.235,3.85,16.896,4.448,19.425,4.734,8.445,5.7,11.882,6.18,13.994,6.32,16.09,palm
palm_546_keypoints,-0.0,0.0,-2.924,2.978,-5.552,7.71,-5.148,9.838,-4.702,11.753,-2.047,9.973,-1.656,13.841,-1.145,16.348,-0.619,18.544,0.001,10.0,0.904,14.232,1.416,16.738,1.713,19.205,2.022,9.218,2.872,13.261,3.223,15.916,3.721,18.019,4.03,8.032,4.853,11.266,5.432,12.937,5.54,14.743,palm
palm_547_keypoints,-0.0,0.0,-2.624,2.432,-5.104,6.072,-5.552,9.536,-4.712,12.416,-2.184,10.012,-1.596,14.528,-1.156,17.108,-0.592,19.756,0.0,10.0,1.044,15.008,1.76,17.82,2.132,20.524,2.044,9.508,3.168,14.076,3.664,16.848,3.992,19.044,4.32,8.74,5.272,12.004,5.86,14.02,6.268,15.776,palm
palm_548_keypoints,-0.0,0.0,-2.88,2.637,-5.281,6.222,-5.635,9.694,-4.824,12.423,-2.254,10.075,-1.74,14.477,-1.164,17.079,-0.744,19.826,0.001,10.0,0.886,14.984,1.606,17.741,2.235,20.524,2.238,9.533,3.171,14.008,3.709,16.819,4.203,19.148,4.458,8.676,5.286,11.796,5.907,13.889,6.085,15.816,palm
palm_549_keypoints,-0.0,0.0,-2.947,2.66,-5.442,6.123,-5.952,9.61,-4.963,12.54,-2.465,10.119,-1.865,14.521,-1.249,17.252,-0.69,19.792,-0.001,10.0,0.868,14.946,1.57,17.963,2.158,20.598,2.253,9.528,3.13,14.159,3.718,16.793,4.314,19.113,4.428,8.454,5.466,11.891,6.071,13.895,6.076,15.978,palm
palm_54_keypoints,-0.0,0.0,1.897,4.112,2.891,9.385,3.317,15.126,2.56,18.47,2.56,10.309,3.197,14.782,2.084,17.327,2.215,18.475,0.026,10.0,-0.477,15.064,-1.352,18.181,-2.123,20.605,-2.864,8.776,-3.023,13.836,-3.439,16.945,-3.507,20.28,-5.874,7.325,-6.394,11.126,-6.942,13.087,-7.262,14.816,palm
palm_550_keypoints,-0.0,0.0,-2.884,2.612,-5.392,6.156,-5.936,9.648,-4.972,12.596,-2.348,10.164,-1.94,14.42,-1.388,17.384,-0.976,19.868,0.0,10.0,0.756,15.092,1.528,18.096,1.776,20.732,2.264,9.548,2.976,14.132,3.664,16.848,3.884,19.388,4.428,8.396,5.108,12.156,5.696,14.172,5.968,16.176,palm
palm_551_keypoints,-0.0,0.0,-2.489,2.769,-5.025,6.641,-5.282,9.891,-4.393,12.382,-1.971,10.031,-1.347,14.188,-0.998,16.85,-0.29,19.398,0.0,10.0,1.127,14.494,1.74,17.37,2.208,20.093,2.07,9.344,3.139,13.659,3.724,16.444,4.167,18.778,4.172,8.48,5.17,11.629,5.797,13.609,6.187,15.466,palm
palm_552_keypoints,-0.0,0.0,-3.104,2.13,-5.598,5.947,-5.71,9.276,-4.74,12.175,-2.23,9.892,-1.447,14.384,-0.97,17.101,-0.191,19.726,0.0,10.0,1.206,14.806,2.034,17.967,2.379,20.613,2.424,9.281,3.267,13.976,3.845,16.662,4.462,19.115,4.728,8.158,5.645,11.621,6.275,13.743,6.44,15.781,palm
palm_553_keypoints,-0.0,0.0,-2.87,2.667,-5.349,6.266,-5.883,9.692,-5.06,12.387,-2.39,10.098,-1.895,14.474,-1.295,17.132,-0.849,19.628,0.001,10.0,0.739,14.828,1.554,17.842,1.711,20.425,2.053,9.479,2.894,13.958,3.399,16.646,3.72,19.074,4.111,8.639,4.919,11.971,5.633,13.965,5.969,15.756,palm
palm_554_keypoints,-0.0,0.0,-2.83,2.753,-5.517,6.566,-5.582,9.922,-4.858,12.673,-2.257,10.222,-1.516,14.633,-0.989,17.451,-0.333,20.004,-0.001,10.0,1.179,15.038,1.907,18.12,2.499,20.805,2.319,9.313,3.296,14.087,4.12,16.803,4.41,19.258,4.535,8.327,5.564,11.639,6.152,13.992,6.469,15.883,palm
palm_555_keypoints,-0.0,0.0,-2.761,2.531,-5.497,6.142,-5.978,9.667,-4.984,12.713,-2.451,10.147,-1.824,14.4,-1.255,17.149,-0.553,19.964,0.001,10.0,0.982,15.006,1.682,17.821,2.187,20.7,2.325,9.459,3.082,13.778,3.846,16.79,4.223,19.276,4.491,8.101,5.349,11.734,5.892,13.731,6.238,15.792,palm
palm_556_keypoints,-0.0,0.0,-2.804,2.827,-5.286,6.412,-5.883,9.882,-5.051,12.409,-2.428,10.06,-1.958,14.287,-1.462,17.123,-0.953,19.636,0.001,10.0,0.698,15.012,1.418,17.891,1.661,20.587,1.995,9.534,2.873,14.069,3.313,16.708,3.597,19.179,4.101,8.715,4.934,11.987,5.498,13.952,5.867,15.974,palm
palm_557_keypoints,-0.0,0.0,-2.768,2.436,-5.455,5.96,-6.188,9.719,-5.225,12.785,-2.487,10.247,-2.108,14.808,-1.672,17.575,-1.265,20.24,0.001,10.0,0.654,15.151,1.336,18.406,1.537,21.129,1.989,9.558,2.866,14.315,3.433,17.157,3.709,19.747,4.304,8.693,5.204,12.332,5.777,14.395,6.19,16.28,palm
palm_558_keypoints,-0.0,0.0,-2.819,2.625,-5.298,6.355,-5.846,9.93,-4.819,12.911,-2.332,10.277,-1.77,14.61,-1.206,17.514,-0.704,20.216,-0.001,10.0,1.072,15.274,1.736,18.147,1.937,20.942,2.069,9.583,3.158,14.193,3.752,17.197,4.191,19.699,4.285,8.572,5.396,12.186,5.983,14.093,6.469,16.031,palm
palm_559_keypoints,-0.0,0.0,-2.884,2.504,-5.377,6.32,-5.59,9.681,-4.81,12.306,-2.099,9.963,-1.608,14.213,-1.243,17.292,-0.626,19.746,0.0,10.0,1.176,14.707,1.641,17.756,2.177,20.674,2.323,9.311,3.267,13.976,3.743,16.692,4.362,19.146,4.657,8.289,5.676,11.723,6.275,13.743,6.268,15.943,palm
palm_55_keypoints,-0.0,0.0,-2.534,3.124,-4.446,6.731,-4.767,9.58,-4.992,12.305,-1.697,9.874,-1.798,13.595,-1.523,15.808,-1.235,18.132,0.004,10.0,0.069,14.149,0.425,17.027,1.073,19.53,1.664,9.794,1.688,13.612,2.031,16.379,2.65,18.661,3.518,9.339,3.764,12.231,3.803,14.36,3.926,16.255,palm
palm_560_keypoints,-0.0,0.0,-2.928,2.475,-5.517,6.207,-6.269,9.668,-5.212,12.754,-2.522,10.231,-2.096,14.723,-1.572,17.502,-1.018,20.387,0.0,10.0,0.708,15.54,1.338,18.291,1.682,21.232,2.152,9.644,2.947,14.262,3.634,17.222,3.788,19.877,4.343,8.604,5.198,12.193,5.764,14.288,6.196,16.306,palm
palm_561_keypoints,-0.0,0.0,-2.808,2.589,-5.392,6.336,-5.938,9.828,-5.079,12.801,-2.345,10.344,-1.847,14.757,-1.414,17.41,-0.776,20.003,-0.0,10.0,0.91,15.071,1.594,18.207,1.924,20.89,1.979,9.54,3.107,14.214,3.57,16.969,3.944,19.416,4.381,8.623,5.256,12.037,5.878,14.191,6.309,16.067,palm
palm_562_keypoints,-0.0,0.0,-2.821,2.532,-5.436,6.217,-6.098,9.806,-5.182,12.741,-2.435,10.339,-2.028,14.623,-1.475,17.437,-1.024,20.281,-0.001,10.0,0.715,15.408,1.37,18.195,1.849,21.14,2.303,9.587,2.998,14.121,3.636,17.243,3.901,19.808,4.439,8.561,5.114,12.222,5.703,14.368,6.078,16.132,palm
palm_563_keypoints,-0.0,0.0,-2.916,2.293,-5.889,5.725,-6.11,9.376,-5.404,12.235,-2.407,9.808,-2.024,14.545,-1.555,17.351,-0.875,20.104,-0.001,10.0,0.7,15.108,1.485,18.285,1.742,21.143,2.223,9.451,2.977,14.32,3.445,17.127,3.755,19.746,4.58,8.531,5.338,12.051,5.914,14.381,6.066,16.366,palm
palm_564_keypoints,-0.0,0.0,-2.629,2.513,-5.123,6.154,-5.555,9.586,-4.686,12.403,-2.124,10.017,-1.703,14.142,-1.32,17.109,-0.668,19.567,-0.001,10.0,1.145,14.753,1.565,17.496,2.016,20.336,2.165,9.438,3.065,13.735,3.545,16.673,4.167,19.033,4.377,8.331,5.232,11.791,5.577,13.599,5.817,15.759,palm
palm_565_keypoints,-0.0,0.0,-3.109,2.169,-5.754,5.905,-6.303,9.818,-5.334,12.713,-2.619,9.978,-2.159,14.615,-1.576,17.739,-1.087,20.549,0.001,10.0,0.783,15.337,1.636,18.607,1.811,21.511,2.331,9.425,3.062,14.209,3.54,17.363,3.968,19.964,4.673,8.505,5.305,12.182,5.954,14.377,6.227,16.455,palm
palm_566_keypoints,-0.0,0.0,-3.04,2.667,-5.486,6.548,-5.813,9.983,-5.018,12.532,-2.439,10.115,-1.842,14.445,-1.281,17.281,-0.713,19.792,-0.001,10.0,0.975,14.857,1.628,17.986,2.225,20.596,2.283,9.395,3.1,14.087,3.699,16.697,4.04,19.17,4.514,8.271,5.289,11.792,5.832,13.88,6.051,15.963,palm
palm_567_keypoints,-0.0,0.0,-2.791,2.504,-5.328,5.893,-5.926,9.363,-5.051,12.41,-2.428,10.06,-2.056,14.315,-1.814,17.012,-1.248,19.721,0.001,10.0,0.767,14.886,1.361,17.694,1.535,20.517,2.094,9.505,2.816,13.872,3.172,16.962,3.626,19.278,4.114,8.392,5.033,11.958,5.47,13.854,5.544,15.961,palm
palm_568_keypoints,-0.0,0.0,-2.942,2.637,-5.479,6.223,-5.904,9.69,-4.86,12.697,-2.439,10.115,-1.97,14.377,-1.439,17.115,-0.909,19.853,-0.001,10.0,0.841,15.115,1.567,17.791,1.871,20.491,2.246,9.623,2.941,13.922,3.435,16.886,3.844,19.231,4.25,8.46,5.025,11.981,5.606,13.844,5.929,15.571,palm
palm_569_keypoints,-0.0,0.0,-2.581,2.736,-5.263,6.453,-5.443,9.776,-4.512,12.63,-2.059,10.146,-1.548,14.294,-1.155,17.114,-0.443,19.619,-0.001,10.0,1.234,14.755,1.627,17.575,2.337,20.396,2.218,9.382,3.203,13.692,3.754,16.67,4.403,18.984,4.346,8.161,5.399,11.712,5.894,13.551,5.975,15.735,palm
palm_56_keypoints,-0.0,0.0,-2.542,3.389,-4.564,6.463,-4.91,10.036,-4.667,13.016,-2.164,10.267,-2.126,14.082,-1.747,16.505,-1.352,19.11,-0.003,10.0,0.093,14.537,0.411,17.33,0.971,19.738,1.856,9.394,2.285,13.541,2.303,15.994,2.335,18.628,3.686,8.427,4.222,11.656,4.384,13.643,4.214,16.02,palm
palm_570_keypoints,-0.0,0.0,-2.669,2.371,-5.489,5.923,-5.94,9.464,-5.038,12.382,-2.398,9.917,-1.842,14.384,-1.434,17.04,-0.872,19.856,-0.002,10.001,0.888,14.879,1.384,17.818,1.981,20.418,2.098,9.454,2.994,14.022,3.555,16.838,4.065,19.155,4.392,8.539,5.258,11.673,5.832,13.867,5.849,15.923,palm
palm_571_keypoints,-0.0,0.0,-2.561,2.469,-5.404,5.948,-5.886,9.473,-4.74,12.67,-2.331,10.047,-1.806,14.467,-1.24,17.14,-0.735,19.934,0.0,10.0,0.951,15.098,1.639,17.832,2.144,20.626,2.243,9.369,3.135,13.976,3.762,16.833,4.024,19.196,4.396,8.462,5.448,11.996,5.928,13.779,6.037,15.988,palm
palm_572_keypoints,-0.0,0.0,-2.764,2.56,-5.437,6.02,-5.79,9.641,-4.87,12.43,-2.324,10.147,-1.781,14.608,-1.511,17.301,-0.838,19.967,-0.001,10.0,0.973,15.142,1.552,17.838,1.884,20.718,2.168,9.388,2.989,14.065,3.443,17.008,3.9,19.332,4.339,8.466,4.946,11.873,5.497,13.857,5.553,15.901,palm
palm_573_keypoints,-0.0,0.0,-3.047,2.409,-5.616,6.111,-6.138,9.666,-5.354,12.41,-2.481,10.16,-1.972,14.63,-1.551,17.257,-1.028,19.855,0.001,10.0,0.625,14.877,1.221,18.113,1.337,20.826,2.193,9.594,2.803,14.034,2.977,16.952,3.499,19.549,4.108,8.606,4.834,11.915,4.835,14.223,4.878,16.298,palm
palm_574_keypoints,-0.0,0.0,-2.957,2.155,-5.868,6.075,-6.172,9.382,-5.209,12.448,-2.573,9.937,-1.988,14.441,-1.259,17.461,-0.617,20.172,0.001,10.0,0.786,15.226,1.646,18.321,2.213,21.163,2.299,9.472,3.148,14.126,3.771,17.174,4.15,19.736,4.499,8.195,5.25,12.097,5.795,14.057,6.294,16.252,palm
palm_575_keypoints,-0.0,0.0,-3.081,2.702,-5.695,6.437,-5.941,10.11,-4.473,13.077,-2.432,10.194,-1.59,15.118,-0.97,17.838,-0.219,20.619,0.0,10.0,1.108,15.375,1.897,18.579,2.323,21.366,2.496,9.675,3.203,14.211,3.672,17.745,4.515,20.168,4.692,8.803,5.224,12.205,5.641,14.343,5.636,16.518,palm
palm_576_keypoints,-0.0,0.0,-2.848,2.795,-5.232,6.378,-5.329,9.95,-3.849,12.598,-2.446,10.166,-1.766,14.529,-1.163,17.042,-0.559,19.556,0.0,10.0,0.833,14.835,1.401,17.882,1.69,20.393,2.2,9.393,2.723,13.913,3.195,16.989,3.863,19.378,4.121,8.565,4.748,11.8,4.852,14.058,4.93,15.909,palm
palm_577_keypoints,-0.0,0.0,-2.562,2.547,-5.147,5.935,-5.483,10.113,-3.901,12.591,-2.46,10.116,-1.578,14.5,-0.9,17.08,-0.348,19.598,-0.001,10.0,0.885,14.695,1.723,17.74,1.996,20.354,2.267,9.324,3.056,13.741,3.426,16.635,4.043,19.339,4.346,8.402,4.876,11.762,5.208,13.939,5.257,15.901,palm
palm_578_keypoints,-0.0,0.0,-2.61,2.563,-5.061,5.916,-5.491,9.639,-3.779,12.22,-2.303,10.039,-1.754,14.17,-1.115,17.006,-0.508,19.434,-0.0,10.0,0.835,14.667,1.442,17.409,1.704,20.374,2.206,9.363,2.755,13.494,3.08,16.647,3.687,19.074,4.253,8.252,4.705,11.784,4.995,13.581,5.034,15.884,palm
palm_579_keypoints,-0.0,0.0,-2.843,2.718,-5.187,6.312,-5.532,9.968,-3.938,12.562,-2.407,10.281,-1.813,14.562,-1.501,17.062,-0.844,19.656,-0.0,10.0,0.749,14.75,1.062,17.874,1.374,20.687,1.937,9.562,2.499,14.062,3.155,16.969,3.405,19.594,3.968,8.469,4.625,11.687,4.875,14.0,4.655,16.156,palm
palm_57_keypoints,-0.0,0.0,1.171,2.408,2.922,4.526,2.341,9.09,1.319,9.151,2.25,9.01,2.291,12.512,1.652,14.687,1.088,16.687,0.003,10.0,-0.433,14.128,-0.891,16.464,-1.465,18.293,-2.116,10.298,-2.477,14.251,-2.604,16.396,-2.747,18.285,-4.346,10.176,-4.487,13.517,-4.449,15.567,-4.273,17.094,palm
